"","refseq","logFC","logCPM","PValue","FDR","GeneID","transcript_variant"
"51","NM_000730.2",6.40388128593525,2.87446278442201,0.00113029171581453,0.0249462089841343,"CCKAR","mRNA"
"52","NM_000737.3",6.96735830420569,3.73128673939159,0.000134318295896477,0.00500880895037246,"CGB3","mRNA"
"53","NM_000801.4",-2.21981044433369,7.60651706375021,0.00024343381055161,0.0078971087351564,"FKBP1A","transcriptvariant1"
"54","NM_000848.3",-4.39963988948733,3.29962115468401,0.000630170590533161,0.016238438384897,"GSTM2","transcriptvariant1"
"55","NM_000930.4",-6.3113045870286,7.71182028357682,1.63485919904084e-11,6.36427331055185e-09,"PLAT","transcriptvariant1"
"56","NM_000933.3",2.24817559640187,5.64561597575097,0.00141976189784017,0.0295050613659826,"PLCB4","transcriptvariant1"
"57","NM_000963.3",-3.71012961107638,3.48619168475549,0.00203276015441126,0.0377141883967365,"PTGS2","mRNA"
"58","NM_001001389.1",-3.74384273223793,4.70187727465202,4.03794474548552e-05,0.00186608538455372,"CD44","transcriptvariant2"
"59","NM_001001390.1",-8.1793141120877,4.33729268449282,5.03589588854e-07,5.17842124387603e-05,"CD44","transcriptvariant3"
"60","NM_001001391.1",-2.89505295067828,9.01874603915229,2.55534097904923e-06,0.000201106257556943,"CD44","transcriptvariant4"
"61","NM_001001872.3",3.58364928026187,3.54240984308918,0.00292840026325771,0.0494876943713319,"ARMH4","transcriptvariant1"
"62","NM_001001973.2",-2.44566823556457,6.45825546421179,0.000269812963912514,0.00856175052881048,"ATP5F1C","transcriptvariant1"
"63","NM_001001991.2",-5.67663065378552,2.5241689176369,0.0022026389204801,0.0401820321895114,"PAMR1","transcriptvariant2"
"64","NM_001002295.1",-6.71127887763761,3.41318200333663,0.000253536997894673,0.00815207456357502,"GATA3","transcriptvariant1"
"65","NM_001003819.3",-4.9492961991314,3.28489820211317,0.00251651391515689,0.0445292234987178,"TRIM6-TRIM34","mRNA"
"66","NM_001003897.1",-3.99413563146468,4.48317138931133,0.000250107195595876,0.00806558707690843,"MANBAL","transcriptvariant2"
"67","NM_001005339.1",-3.53652200986166,4.97737631851531,3.47667714387845e-05,0.00166743098254697,"RGS10","transcriptvariant1"
"68","NM_001005407.1",6.38006040249277,4.29580780989969,7.95711600646086e-05,0.00326676325688977,"CACNA1H","transcriptvariant2"
"69","NM_001005463.2",-8.04654572176389,4.21769303559967,8.65250299752608e-07,8.13036919595123e-05,"EBF3","mRNA"
"70","NM_001005731.2",8.21694192262612,4.37828865357795,1.87246611296805e-06,0.000153810938995625,"ITGB4","transcriptvariant3"
"71","NM_001005914.2",5.5819515661695,4.40996534004927,2.01780134508852e-06,0.00016291877527011,"SEMA3B","transcriptvariant2"
"72","NM_001007237.2",3.92037945409727,3.92100244188693,0.000634166459551744,0.0163221119459599,"IGSF3","transcriptvariant2"
"73","NM_001007538.1",-5.03923695900418,2.86037810998828,0.00115559740833209,0.0253951849814915,"SHISA2","mRNA"
"74","NM_001007563.2",2.75661061020929,4.45270472925066,0.00188731028229236,0.0357768383947596,"IGFBPL1","mRNA"
"75","NM_001008224.2",-2.93372907928371,4.62039383351048,0.00122471762272073,0.0265660141047879,"UACA","transcriptvariant2"
"76","NM_001008537.2",5.96415595598889,2.72586142796251,0.00132331775103773,0.0280898996812293,"NEXMIF","mRNA"
"77","NM_001008701.2",3.9622825341074,4.14270653671869,0.000734392248192983,0.0181516451367427,"ADGRL1","transcriptvariant1"
"78","NM_001008710.2",-6.03541468021331,2.83395717394475,0.000811132647867458,0.0195115260342774,"RBPMS","transcriptvariant1"
"79","NM_001008712.2",-6.33336019677327,3.75736564122045,1.14823353704954e-05,0.000689426602338786,"RBPMS","transcriptvariant3"
"80","NM_001008744.1",-3.63126041223414,3.86527256984238,0.000723894565837,0.0180140928904552,"TDP1","transcriptvariant2"
"81","NM_001008781.2",3.73565145999236,4.70065887357285,4.52728137178249e-05,0.00205614028968455,"FAT3","mRNA"
"82","NM_001008844.2",-7.16778146711903,4.21214465093587,6.34811556182152e-06,0.000440729042190156,"DSP","transcriptvariant2"
"83","NM_001009931.2",5.42630985526882,2.89298514639013,0.00101130948660491,0.0230612414309488,"HRNR","mRNA"
"84","NM_001012301.3",-9.02604034135083,5.12209211672341,7.68273236371128e-10,1.99385197058221e-07,"ARSI","mRNA"
"85","NM_001012761.2",-4.75709171784409,7.72722092329397,2.10732105380593e-11,8.0595787671876e-09,"RGMB","mRNA"
"86","NM_001015051.3",6.783050285822,5.67894931315007,2.32729038192613e-10,7.14576483464644e-08,"RUNX2","transcriptvariant2"
"87","NM_001017999.2",-5.52610295740622,3.2987584915578,0.000103923406936826,0.00411167018370747,"KAZN","transcriptvariantD"
"88","NM_001018003.2",-2.1786150108105,6.01946692700598,0.00129232136695232,0.0275931496567684,"SORBS3","transcriptvariant2"
"89","NM_001018004.1",-9.65844018917998,5.72611117332547,5.57439705922699e-13,3.03804639727871e-10,"TPM1","transcriptvariantTpm1.6"
"90","NM_001018056.2",6.11085769233681,2.82201740433827,0.00190995449658696,0.0360493575979185,"VLDLR","transcriptvariant2"
"91","NM_001018068.1",5.09014951863162,5.45462486624366,5.92895904711699e-08,8.61675381514336e-06,"SERBP1","transcriptvariant2"
"92","NM_001018113.2",-6.01978964766975,2.59723766920663,0.0025378395702703,0.0447250627581993,"FANCB","transcriptvariant1"
"93","NM_001024630.3",4.76920987087119,5.13027668247535,1.28751357761359e-06,0.000115505333300313,"RUNX2","transcriptvariant1"
"94","NM_001024858.3",7.75431999814758,3.96665772006898,6.41073011400558e-06,0.000443663226937529,"SPTB","transcriptvariant3"
"95","NM_001025100.1",-7.00019164143282,3.32258242784138,0.000109779210339313,0.00431204826197663,"MBP","transcriptvariant8"
"96","NM_001025108.1",-6.31428939371149,2.83925107467113,0.0009719892419684,0.0223280984983257,"AFF3","transcriptvariant2"
"97","NM_001025160.2",-4.14040897281602,3.52130413740894,0.00102885518996392,0.0233635866054307,"ADGRE5","transcriptvariant3"
"98","NM_001029864.1",-5.94524632038751,2.54204030481852,0.00211513075768517,0.0388784574346853,"KIAA1755","transcriptvariant1"
"99","NM_001029884.2",6.14282260320571,2.6884094208876,0.00184762648628026,0.0352390703420032,"PLEKHG1","transcriptvariant3"
"100","NM_001031628.1",-2.88584179167346,4.16989046890304,0.00202716041011488,0.0377065673553792,"SMAGP","transcriptvariant1"
"101","NM_001031680.2",5.64018190950038,3.93110014475005,9.45819207644585e-05,0.0037972115518696,"RUNX3","transcriptvariant1"
"102","NM_001031683.3",-5.16661966684408,7.17774903248034,7.87314148588165e-05,0.00325397011397409,"IFIT3","transcriptvariant2"
"103","NM_001031804.2",6.50957995745043,2.95258227293997,0.000410018704379349,0.0118463518861466,"MAF","transcriptvariant2"
"104","NM_001032280.2",-4.12957922730493,3.587901900221,0.00057368720649625,0.0151592498201433,"TFAP2A","transcriptvariant2"
"105","NM_001032281.3",-4.25514548302005,3.50647177726295,0.00124866086530765,0.0269354985410277,"TFPI","transcriptvariant2"
"106","NM_001032293.2",-2.16073067948385,6.43042327051422,0.000851844252909791,0.0202289811693175,"ZNF207","transcriptvariant2"
"107","NM_001032295.1",-7.24887686316434,3.52642090226698,3.85642599351281e-05,0.00181185531591766,"SERPING1","transcriptvariant2"
"108","NM_001032394.2",-8.31823005936082,4.60710531274924,7.86010611883777e-08,1.12363545267727e-05,"ADGRG6","transcriptvarianta2"
"109","NM_001032409.2",-8.17576966173409,4.33325695477603,7.98065998917567e-05,0.00327027044669229,"OAS1","transcriptvariant3"
"110","NM_001037335.2",-3.60767286892415,6.88494522916471,1.407466624616e-06,0.000124739650903839,"HELZ2","transcriptvariant1"
"111","NM_001037339.2",-5.49705255483154,3.8495867578851,0.000194627717621467,0.00675618510214647,"PDE4B","transcriptvariantb"
"112","NM_001039523.2",-5.17739026685363,3.18924463994322,0.00089575703936744,0.0209522569294101,"CHRNA1","transcriptvariant1"
"113","NM_001039550.1",2.13757231741202,5.72798367912464,0.00152985901878656,0.0308908660293097,"DNAJB2","transcriptvariant1"
"114","NM_001040000.2",2.74550030836986,4.88759633569941,0.000883170871052439,0.0207469019277405,"AFDN","transcriptvariant2"
"115","NM_001040272.5",-6.29290782449155,5.1534927275423,1.03784744018403e-08,2.03829497261368e-06,"ADAMTSL1","transcriptvariant4"
"116","NM_001040458.2",-6.9290764243782,3.33476399917915,0.000463125746316073,0.0128941778667821,"ERAP1","transcriptvariant2"
"117","NM_001042442.2",-2.43715691451896,5.69848652956846,0.00159353122375134,0.0318950187165395,"CAST","transcriptvariant8"
"118","NM_001042445.2",7.73642662399262,3.95114131909693,7.34258636248615e-06,0.000485055705158176,"CAST","transcriptvariant11"
"119","NM_001042467.2",-7.37122498116576,3.62888672929233,2.65812272814596e-05,0.00132602003372041,"MLPH","transcriptvariant2"
"120","NM_001042478.1",8.93257686631981,5.03842652772888,9.15645544325478e-09,1.81464298784504e-06,"AJAP1","transcriptvariant2"
"121","NM_001042522.2",-4.07958927966197,3.69692526940989,0.000478016354777428,0.0131908310558835,"SPRED3","transcriptvariant1"
"122","NM_001042544.1",-3.44138959636923,4.59568795686433,0.00234960714411157,0.0424018507794969,"LTBP4","transcriptvariant1"
"123","NM_001042545.1",7.37219718929698,3.63906402924194,1.94849321619649e-05,0.00105402362563483,"LTBP4","transcriptvariant3"
"124","NM_001042669.1",-4.06928004956914,3.67712860089195,0.000556216450480855,0.0148409808934972,"ARHGAP24","transcriptvariant3"
"125","NM_001048183.2",2.68362860494068,5.04492456729335,0.00200246275728044,0.0374388405735109,"PHACTR4","transcriptvariant1"
"126","NM_001048209.1",6.68370515112244,3.9095929187722,6.56736682840766e-05,0.00280173379372382,"NTM","transcriptvariant2"
"127","NM_001049.2",-6.05220311753726,3.81691665319568,7.67629022730031e-06,0.000498045020699842,"SSTR1","mRNA"
"128","NM_001066.2",-3.04256052834318,4.60528030293669,0.000814644101454814,0.0195156499029835,"TNFRSF1B","mRNA"
"129","NM_001079668.2",7.59877154640232,4.20739921369692,2.53976866594953e-05,0.00128760364924883,"NKX2-1","transcriptvariant1"
"130","NM_001079670.2",-5.10925580180121,2.79171272129516,0.000891988727679594,0.0208865244504996,"CAB39L","transcriptvariant2"
"131","NM_001079821.2",-6.63548159688708,3.03623837473832,0.000282780593077059,0.00888273332720446,"NLRP3","transcriptvariant3"
"132","NM_001079843.2",4.19611729568418,3.16990208282266,0.00122432147865459,0.0265660141047879,"CASZ1","transcriptvariant1"
"133","NM_001079855.1",3.19523355829921,4.18879580450309,0.00166074938227077,0.032793783091941,"GYG2","transcriptvariant1"
"134","NM_001080209.2",7.49354043341609,3.74171299999051,2.34282404201297e-05,0.00121027403118205,"TMEM200C","mRNA"
"135","NM_001080383.1",-5.27941545820376,3.72249865644838,0.000602650641366525,0.0156962771586502,"GJC1","transcriptvariant2"
"136","NM_001080391.1",-3.24874569428462,5.77033534735131,1.94557748850115e-05,0.00105402362563483,"SP100","transcriptvariant1"
"137","NM_001080396.2",-6.42566037734282,2.87894292679507,0.000598341184428601,0.0156588689322251,"FAM155A","mRNA"
"138","NM_001080425.3",-5.38421433223535,3.53584596852848,0.000205397740509826,0.00699636053611596,"BEX4","transcriptvariant2"
"139","NM_001080428.2",4.70221068036202,6.80609342393165,3.27935636539388e-07,3.66615224438906e-05,"TENM2","transcriptvariant2"
"140","NM_001080471.1",-7.82886881088557,5.48570333871365,1.02106269517852e-11,4.19984278394182e-09,"PEAR1","transcriptvariant1"
"141","NM_001080477.3",2.90436511514483,7.7499370175221,9.91785683141342e-06,0.000609040222323416,"TENM3","mRNA"
"142","NM_001080479.2",-4.35947544235166,3.16751776946484,0.00110782600073326,0.0246068853484882,"ARHGEF28","transcriptvariant1"
"143","NM_001080790.1",7.69698090687357,4.29531580510547,5.14634794391487e-07,5.26715423367813e-05,"MAGEA9B","mRNA"
"144","NM_001085049.2",4.0487780196907,5.87238285852894,3.07551387296682e-07,3.49198970993108e-05,"MRAS","transcriptvariant2"
"145","NM_001085461.1",-4.84562851421589,4.34393384514376,2.94904647755968e-05,0.00144146217961437,"CTNND1","transcriptvariant5"
"146","NM_001085467.1",-6.74486249862409,3.12065253767817,0.000199744604320133,0.00688992464268815,"CTNND1","transcriptvariant11"
"147","NM_001093772.1",3.41331769604223,5.24340360271954,0.000222891572490127,0.0074252998331308,"KIT","transcriptvariant2"
"148","NM_001098624.2",9.73790630370994,5.80565328946664,4.44273195104953e-13,2.48337324443282e-10,"MID1","transcriptvariant4"
"149","NM_001099403.1",-4.87147177285682,3.53883573005972,0.000220379793565544,0.0073911992303521,"PRDM8","transcriptvariant2"
"150","NM_001099409.2",-2.39072409400439,5.97028554442638,0.000442302258672149,0.0124898824340063,"EHBP1L1","transcriptvariant1"
"151","NM_001100159.2",5.56340179784655,3.571717814266,0.000235383555152582,0.00772840752676598,"C7orf57","transcriptvariant1"
"152","NM_001100398.1",-6.30694037613091,2.79309531336932,0.00133929655952745,0.0283738240988323,"RAP1GAP2","transcriptvariant2"
"153","NM_001100588.2",2.10621536802259,5.94486243455493,0.00185397380249251,0.0352983658465822,"RC3H2","transcriptvariant1"
"154","NM_001101672.1",6.6234920553628,3.10133165651859,0.000229716385817386,0.00761066445413223,"ZNF219","transcriptvariant2"
"155","NM_001102576.2",7.69557801230634,4.33383802359036,3.66052657417285e-07,4.03027673318021e-05,"CSAG1","transcriptvariantc"
"156","NM_001104544.1",4.29307833314974,3.0862802033141,0.00174974020468492,0.0339664616759851,"TMEM255A","transcriptvariant2"
"157","NM_001104587.1",6.18902643990839,2.72055896350897,0.00187376988593327,0.0355820413879314,"SLFN11","transcriptvariant1"
"158","NM_001105206.2",7.55478407286842,3.79435250622202,1.29806827861668e-05,0.000755867743988392,"LAMA4","transcriptvariant1"
"159","NM_001105530.1",-2.22347570897383,7.7731101548939,0.00117517399649412,0.0257216798429436,"CAP1","transcriptvariant2"
"160","NM_001109977.2",6.72842555379541,3.11875519374232,0.000264016716689869,0.00843823700673056,"FAM160A1","transcriptvariant1"
"161","NM_001111307.1",7.32066892161506,3.59571053079393,0.000245447710914656,0.00795060935800818,"PDE4A","transcriptvariant1"
"162","NM_001112718.3",4.17881162769268,3.92940889413632,0.000480181138889411,0.0132338164700242,"LIMCH1","transcriptvariant3"
"163","NM_001112719.3",9.23588107577672,5.32503269873387,1.73841826604167e-09,4.11929545649005e-07,"LIMCH1","transcriptvariant4"
"164","NM_001113380.1",-7.6657282715512,5.18142296680073,4.64966588542411e-10,1.26703395377807e-07,"RGS4","transcriptvariant3"
"165","NM_001113381.1",-5.7088838352905,3.39020665266819,0.00016485339705058,0.00586334584906428,"RGS4","transcriptvariant4"
"166","NM_001113493.1",-4.49727760222988,4.88528972217847,0.00144166236754264,0.0297256867627877,"SEPT9","transcriptvariant2"
"167","NM_001113547.1",-2.45869059385574,7.59447309813207,0.000207568140148288,0.00704826394896057,"LIMA1","transcriptvariant3"
"168","NM_001114620.1",6.59321586959111,3.01531431785082,0.00043188388435439,0.0123233883232012,"MGAT1","transcriptvariant5"
"169","NM_001114753.2",-3.0979543930683,7.05471541175446,2.0734932880954e-05,0.00110970949176781,"ENG","transcriptvariant1"
"170","NM_001118890.1",-2.87069933526025,5.23294457724801,0.000279429859232279,0.00880284816656602,"GLRX","transcriptvariant2"
"171","NM_001122.3",-4.68198547996884,5.64679582563994,1.54161175057796e-08,2.82412908929407e-06,"PLIN2","transcriptvariant1"
"172","NM_001122679.1",4.95330765908387,6.48684325205091,1.76139849379127e-07,2.19419926655142e-05,"TENM2","transcriptvariant1"
"173","NM_001126.3",-2.07346771072785,5.59461929948986,0.00271773349080035,0.0468723022938669,"ADSS","mRNA"
"174","NM_001126133.2",-6.04289981700365,2.60764473036203,0.00198742240045825,0.0372214848195789,"TNNT1","transcriptvariant3"
"175","NM_001127211.2",-6.12516501171535,2.66427635918298,0.00145627652031246,0.0299345542056234,"SHTN1","transcriptvariant1"
"176","NM_001127213.1",-4.52265657243225,6.01661367868664,6.32311491019128e-07,6.20918491180945e-05,"LY6E","transcriptvariant2"
"177","NM_001127496.1",-8.16016707124385,4.78418812176416,1.57632567878775e-08,2.86365831646442e-06,"SPRY4","transcriptvariant2"
"178","NM_001127501.3",6.2773900548436,7.83728852397404,6.824769112775e-12,2.86115320497106e-09,"ALPL","transcriptvariant2"
"179","NM_001127641.1",6.26250220026506,3.80930844325459,7.62636588777957e-06,0.000497768791477828,"LAMB3","transcriptvariant3"
"180","NM_001127651.2",-4.58716458733232,3.13625640869339,0.00136925206051944,0.0287528694487666,"NCF2","transcriptvariant2"
"181","NM_001128636.2",4.89452219655868,3.88831305882396,7.89432189810855e-05,0.00325397011397409,"ELFN1","mRNA"
"182","NM_001128933.2",4.01736113086807,5.01900876370407,7.46720287095896e-06,0.000488843911672388,"SYNPO2","transcriptvariant2"
"183","NM_001129.4",-3.70093141229244,6.28967287324325,2.04294578029866e-06,0.000164340287861664,"AEBP1","mRNA"
"184","NM_001129826.2",7.25871749162219,3.54427158446311,3.29332666749721e-05,0.00159668343689783,"CSAG3","transcriptvariant1"
"185","NM_001129828.2",4.60650498427936,3.22393902957516,0.00104174988868547,0.0235868602718851,"CSAG3","transcriptvariant2"
"186","NM_001129891.2",-7.55087073630506,3.90381252835206,9.67900234520097e-06,0.000597740088173884,"FAM196B","transcriptvariant1"
"187","NM_001130005.1",-6.88035684873293,3.23786620606588,0.000272937313182602,0.00862223266497088,"ACTN1","transcriptvariant3"
"188","NM_001130048.1",-6.37141152673832,2.83882322175974,0.00151296790675321,0.0306530672557806,"DOCK9","transcriptvariant2"
"189","NM_001130067.1",3.30488897418215,4.21717713041087,0.00256673879470384,0.0450160142594881,"TRIM2","transcriptvariant2"
"190","NM_001130080.2",-9.74648794371445,5.81086908485996,3.8835919309406e-10,1.11397768545401e-07,"IFI27","transcriptvariant1"
"191","NM_001130144.2",-5.65990103487119,4.23372750912589,6.6327460076973e-06,0.000453272297704706,"LTBP3","transcriptvariant1"
"192","NM_001130414.1",-7.91499806291621,4.10033717111492,1.77058151009765e-06,0.000148456449692803,"APBA2","transcriptvariant2"
"193","NM_001130690.2",-6.26437216621723,3.22314030348986,0.000169169646241886,0.00597009576345408,"PDE10A","transcriptvariant1"
"194","NM_001130713.2",3.94033268750862,3.02355318312526,0.00251230753565483,0.0444909051805649,"LEF1","transcriptvariant2"
"195","NM_001134363.2",4.72237074020665,4.21810123473444,3.44687414592314e-05,0.00165876062651489,"RBM20","mRNA"
"196","NM_001135032.1",-3.40507650329176,4.7622021698557,0.000417671449955835,0.012028054965703,"EVA1A","transcriptvariant1"
"197","NM_001135044.1",4.2445418858135,4.56358277985798,2.57396295763834e-05,0.00130191165838784,"MAPK9","transcriptvariantJNK2-g"
"198","NM_001135057.2",6.84559774325604,3.21001147643557,0.000289978910403832,0.00904369134020534,"LRRC15","transcriptvariant1"
"199","NM_001135058.1",4.14447511012607,5.36435591338332,1.47115793431412e-06,0.000128196337382741,"COCH","transcriptvariant1"
"200","NM_001135557.1",6.67819796575136,3.43174804738243,0.000147171438269976,0.0053831163662508,"DYNC1I1","transcriptvariant3"
"201","NM_001136469.2",5.27319290352552,2.854225699032,0.000721920560635423,0.018010104455866,"TMEM108","transcriptvariant2"
"202","NM_001136562.2",-2.58870596171842,6.82337448245047,0.00012453789323822,0.00476302819753193,"AKAP2","transcriptvariant2"
"203","NM_001137551.1",-6.30032698672839,2.78907004948037,0.000900768608314144,0.0210243636630068,"LRRFIP1","transcriptvariant2"
"204","NM_001137552.1",-6.95143749780347,3.28365745019615,0.000105256950327759,0.00414936983208886,"LRRFIP1","transcriptvariant3"
"205","NM_001142598.1",-7.50177488976222,3.74019917287833,1.12460641412315e-05,0.000677249166516151,"P4HA2","transcriptvariant4"
"206","NM_001142601.1",-3.36034053856806,4.39705701781074,0.000777063008034385,0.0188013025251383,"SPHK1","transcriptvariant3"
"207","NM_001142602.1",-4.01072682398825,4.68419468857376,6.45072808333834e-05,0.00276278727341406,"SPHK1","transcriptvariant4"
"208","NM_001142640.1",2.97325999603307,4.91218330986565,0.00054291446409984,0.0145937550152608,"TNRC6C","transcriptvariant1"
"209","NM_001142805.1",6.8469939527822,3.21097724271544,0.000967997334758196,0.0223069153252946,"SLC6A8","transcriptvariant2"
"210","NM_001142806.1",3.13875662057365,5.35793948890647,0.000433536810199796,0.0123382538673049,"SLC6A8","transcriptvariant3"
"211","NM_001142928.1",-7.38488977269108,3.64080053739418,2.18695995849975e-05,0.00114056763385872,"LRRC61","transcriptvariant1"
"212","NM_001143788.1",6.50977748364889,2.95275180216512,0.000476488044560704,0.0131663523497971,"PPHLN1","transcriptvariant7"
"213","NM_001143813.1",-6.19237799988763,2.71102346449237,0.00131649257197156,0.0280206245200946,"BDNF","transcriptvariant13"
"214","NM_001143942.1",-5.39086333061948,3.6451334303984,0.000119870635333895,0.00461692553052811,"RBM24","transcriptvariant1"
"215","NM_001143963.2",-4.10644461020203,6.06515773901492,5.67550170023278e-05,0.00247451874130149,"L1CAM","transcriptvariant3"
"216","NM_001143981.1",-6.0533593486331,2.61486326306143,0.0017154028848327,0.0335087660298861,"CHRDL1","transcriptvariant1"
"217","NM_001143989.2",7.12742473354354,3.43608024176097,6.03527708176112e-05,0.00261568668752271,"NBPF4","mRNA"
"218","NM_001144058.1",-8.42608882207616,4.56268711860124,1.84958655196195e-07,2.29096516095287e-05,"NTM","transcriptvariant3"
"219","NM_001144757.2",-5.84305928136921,2.53521597732064,0.00208421899173489,0.0383914643518951,"SCG5","transcriptvariant1"
